time,sinuosity
2100.0,1.0019076084063598
2102.0,1.0019182983766126
2104.0,1.0019290556874705
2106.0,1.001939880595035
2108.0,1.0019507733497768
2110.0,1.0019617341964595
2112.0,1.0019727633740734
2114.0,1.0019838611157654
2116.0,1.0019950276487748
2118.0,1.0020062631943665
2120.0,1.0020175679677616
2122.0,1.0020289421780966
2124.0,1.0020403860283469
2126.0,1.0020518997152854
2128.0,1.0020634834294246
2130.0,1.002075137354978
2132.0,1.0020868616698029
2134.0,1.0020986565453762
2136.0,1.0021105221467446
2138.0,1.0021224586324995
2140.0,1.0021344661547464
2142.0,1.0021465448590792
2144.0,1.0021586948845627
2146.0,1.0021709163637091
2148.0,1.0021832094224778
2150.0,1.0021955741802566
2152.0,1.0022080107498732
2154.0,1.002220519237577
2156.0,1.0022330997430646
2158.0,1.0022457523594805
2160.0,1.0022584771734406
2162.0,1.0022712742650435
2164.0,1.0022841437079097
2166.0,1.002297085569201
2168.0,1.0023100999096695
2170.0,1.0023231867836844
2172.0,1.0023363462392962
2174.0,1.002349578318273
2176.0,1.0023628830561653
2178.0,1.0023762604823783
2180.0,1.0023897106202213
2182.0,1.0024032334870008
2184.0,1.0024168290940831
2186.0,1.0024304974469946
2188.0,1.0024442385455012
2190.0,1.0024580523837126
2192.0,1.0024719389501797
2194.0,1.0024858982279996
2196.0,1.0024999301949342
2198.0,1.0025140348235277
2200.0,1.0025282120812264
2202.0,1.0025424619305128
2204.0,1.0025567843290375
2206.0,1.0025711792297634
2208.0,1.0025856465811078
2210.0,1.0026001863271015
2212.0,1.0026147984075295
2214.0,1.0026294827581184
2216.0,1.0026442393106745
2218.0,1.0026590679932863
2220.0,1.0026739687304802
2222.0,1.002688941443413
2224.0,1.0027039860500613
2226.0,1.0027191024654118
2228.0,1.0027342906016612
2230.0,1.0027495503684136
2232.0,1.0027648816728985
2234.0,1.002780284420179
2236.0,1.0027957585133613
2238.0,1.0028113038538258
2240.0,1.0028269203414497
2242.0,1.0028426078748331
2244.0,1.0028583663515405
2246.0,1.00287419566833
2248.0,1.0028900957214018
2250.0,1.0029060664066403
2252.0,1.0029221076198667
2254.0,1.0029382192570833
2256.0,1.0029544012147373
2258.0,1.0029706533899776
2260.0,1.0029869756809147
2262.0,1.0030033679868893
2264.0,1.0030198302087314
2266.0,1.0030363622490372
2268.0,1.0030529640124428
2270.0,1.003069635405891
2272.0,1.0030863763389135
2274.0,1.003103186723906
2276.0,1.0031200664764104
2278.0,1.0031370155153942
2280.0,1.0031540337635356
2282.0,1.0031711211475012
2284.0,1.0031882775982364
2286.0,1.00320550305125
2288.0,1.003222797446899
2290.0,1.0032401607306731
2292.0,1.0032575928534875
2294.0,1.0032750937719594
2296.0,1.0032926634487054
2298.0,1.0033103018526208
2300.0,1.0033280089591665
2302.0,1.0033457847506548
2304.0,1.0033636292165333
2306.0,1.003381542353667
2308.0,1.0033995241666236
2310.0,1.0034175746679448
2312.0,1.0034356938784343
2314.0,1.0034538818274337
2316.0,1.003472138553091
2318.0,1.0034904641026405
2320.0,1.0035088585326715
2322.0,1.0035273219093916
2324.0,1.0035458543089006
2326.0,1.003564455817447
2328.0,1.0035831931656727
2330.0,1.0036019237584306
2332.0,1.0036207239818267
2334.0,1.0036395939282867
2336.0,1.00365853370867
2338.0,1.0036775434508107
2340.0,1.003696623298645
2342.0,1.0037157734116067
2344.0,1.00373499396418
2346.0,1.0037542851456065
2348.0,1.0037736471597007
2350.0,1.0037930802247335
2352.0,1.0038125845734027
2354.0,1.0038321604528304
2356.0,1.0038518081246064
2358.0,1.003871527864867
2360.0,1.0038913199643713
2362.0,1.0039111847286162
2364.0,1.0039311224779552
2366.0,1.003951133547716
2368.0,1.0039712182883234
2370.0,1.0039913770654525
2372.0,1.0040116102601369
2374.0,1.004031918268922
2376.0,1.004052301503981
2378.0,1.0040727603932593
2380.0,1.0040932953805894
2382.0,1.0041139069258282
2384.0,1.0041345955049674
2386.0,1.0041553616102572
2388.0,1.0041762057503223
2390.0,1.0041971284502642
2392.0,1.0042181302517714
2394.0,1.0042392117132244
2396.0,1.0042603734097795
2398.0,1.004281615933474
2400.0,1.0043029398933008
2402.0,1.0043243459153
2404.0,1.0043458346426317
2406.0,1.0043674067356447
2408.0,1.0043890628719525
2410.0,1.004410803746486
2412.0,1.0044326300715565
2414.0,1.004454542576908
2416.0,1.0044765420097652
2418.0,1.0044986291348754
2420.0,1.0045208047345484
2422.0,1.0045430696086861
2424.0,1.0045654245748172
2426.0,1.0045878704681201
2428.0,1.0046104081414373
2430.0,1.0046330384652997
2432.0,1.0046557623279333
2434.0,1.004678580635261
2436.0,1.0047014943109154
2438.0,1.0047245042962276
2440.0,1.0047476115502263
2442.0,1.0047708170496257
2444.0,1.004794121788816
2446.0,1.004817526779838
2448.0,1.0048410330523654
2450.0,1.0048646416536813
2452.0,1.004888353648644
2454.0,1.0049121701196575
2456.0,1.0049360921666386
2458.0,1.004960120906971
2460.0,1.0049842574754637
2462.0,1.005008503024304
2464.0,1.0050328587230182
2466.0,1.0050573257583997
2468.0,1.0050820102057192
2470.0,1.0051066998338614
2472.0,1.0051314947708632
2474.0,1.0051564058962756
2476.0,1.0051814344842085
2478.0,1.0052065818248965
2480.0,1.0052318492249772
2482.0,1.0052572380074738
2484.0,1.005282749511757
2486.0,1.005308385093521
2488.0,1.005334146124751
2490.0,1.005360033993672
2492.0,1.0053860501047007
2494.0,1.005412195878386
2496.0,1.005438472751339
2498.0,1.0054648821761698
2500.0,1.005491425621397
2502.0,1.005518104571374
2504.0,1.0055449205261997
2506.0,1.0055718750016223
2508.0,1.0055989695289491
2510.0,1.0056262056549448
2512.0,1.0056535849417327
2514.0,1.0056811089666833
2516.0,1.0057087793223147
2518.0,1.0057365976161738
2520.0,1.005764565470733
2522.0,1.0057926845232674
2524.0,1.0058209564257425
2526.0,1.0058493828446946
2528.0,1.0058779654611043
2530.0,1.005906705970279
2532.0,1.005935606081725
2534.0,1.0059646675190184
2536.0,1.0059938920196794
2538.0,1.0060232813350356
2540.0,1.0060528372300932
2542.0,1.0060825614833964
2544.0,1.0061124558868917
2546.0,1.0061425222457945
2548.0,1.0061727623784318
2550.0,1.0062031781161134
2552.0,1.006233771302977
2554.0,1.0062645437958389
2556.0,1.0062954974640503
2558.0,1.0063266341893349
2560.0,1.006357955865641
2562.0,1.0063894643989757
2564.0,1.0064211617072467
2566.0,1.0064531850781966
2568.0,1.006485279296279
2570.0,1.0065175376410955
2572.0,1.0065499921022816
2574.0,1.0065826447206194
2576.0,1.0066154975280253
2578.0,1.0066485525585687
2580.0,1.0066818118499645
2582.0,1.006715277444728
2584.0,1.0067489513910284
2586.0,1.006782835743351
2588.0,1.006816932562966
2590.0,1.0068512439182602
2592.0,1.0068857718849729
2594.0,1.0069205185463226
2596.0,1.006955485993077
2598.0,1.0069906763235583
2600.0,1.0070260916436122
2602.0,1.0070617340665204
2604.0,1.0070976057129128
2606.0,1.0071337087106103
2608.0,1.0071700451944916
2610.0,1.0072066173063108
2612.0,1.007243427194506
2614.0,1.007280477013998
2616.0,1.0073177689259725
2618.0,1.007355305097654
2620.0,1.007393087702064
2622.0,1.007431118917779
2624.0,1.0074694009286624
2626.0,1.00750793592361
2628.0,1.0075467260962716
2630.0,1.0075857736447655
2632.0,1.0076250807713967
2634.0,1.0076646496823511
2636.0,1.007704482587406
2638.0,1.0077445816996013
2640.0,1.0077849492349358
2642.0,1.0078255874120376
2644.0,1.0078664984518322
2646.0,1.0079076845772006
2648.0,1.007949349421968
2650.0,1.0079910735040338
2652.0,1.0080330772162946
2654.0,1.0080753643344769
2656.0,1.0081179371657392
2658.0,1.008160798001375
2660.0,1.0082039491204176
2662.0,1.0082473927915332
2664.0,1.008291131274435
2666.0,1.0083351668209117
2668.0,1.0083795016755606
2670.0,1.0084241380762882
2672.0,1.0084690782546075
2674.0,1.0085143244357864
2676.0,1.0085598788388914
2678.0,1.0086057436767264
2680.0,1.0086519211556753
2682.0,1.0086984134755297
2684.0,1.0087452228292064
2686.0,1.0087923514024781
2688.0,1.0088398013736246
2690.0,1.0088875749130892
2692.0,1.0089356741830917
2694.0,1.008984101337225
2696.0,1.009032858520035
2698.0,1.0090819478665938
2700.0,1.0091313715020347
2702.0,1.0091811315411134
2704.0,1.0092312300877222
2706.0,1.0092816692344206
2708.0,1.009332451061945
2710.0,1.0093835776387243
2712.0,1.0094350510203705
2714.0,1.0094868732491837
2716.0,1.0095392360358977
2718.0,1.0095917979885622
2720.0,1.0096446543842288
2722.0,1.0096978670184518
2724.0,1.009751438015132
2726.0,1.0098053693900462
2728.0,1.0098596631300583
2730.0,1.0099143211950103
2732.0,1.0099693455190524
2734.0,1.0100247380116003
2736.0,1.010080500557988
2738.0,1.010136635019887
2740.0,1.010193143235529
2742.0,1.010250027019805
2744.0,1.0103072881642294
2746.0,1.0103649284368352
2748.0,1.0104229495819697
2750.0,1.0104813533200907
2752.0,1.0105401413474664
2754.0,1.0105993153358857
2756.0,1.0106588769323197
2758.0,1.0107188277585943
2760.0,1.0107791694110222
2762.0,1.0108399034600506
2764.0,1.0109010314499052
2766.0,1.0109625548982129
2768.0,1.0110244752956583
2770.0,1.01108679410562
2772.0,1.0111495127638332
2774.0,1.0112126326780395
2776.0,1.0112761552276655
2778.0,1.0113402963583018
2780.0,1.0114046612417638
2782.0,1.0114693712917509
2784.0,1.0115344888593674
2786.0,1.0116000152989388
2788.0,1.0116659518415085
2790.0,1.0117322996821887
2792.0,1.0117990599811313
2794.0,1.0118662338641864
2796.0,1.0119338224234544
2798.0,1.0120018267176745
2800.0,1.0120702477725596
2802.0,1.0121390865810533
2804.0,1.0122083441035434
2806.0,1.0122780212680433
2808.0,1.0123481189703523
2810.0,1.0124186380742157
2812.0,1.0124895794114763
2814.0,1.0125609437822343
2816.0,1.0126327319550212
2818.0,1.0127049446669814
2820.0,1.0127775826240695
2822.0,1.0128506465012852
2824.0,1.0129241369429098
2826.0,1.0129980545627708
2828.0,1.0130723999445488
2830.0,1.0131471736420925
2832.0,1.0132223761797643
2834.0,1.0132982828828434
2836.0,1.0133743140490228
2838.0,1.0134507736727365
2840.0,1.0135276640939577
2842.0,1.0136049856682283
2844.0,1.0136827387268708
2846.0,1.0137609235786156
2848.0,1.0138395405094498
2850.0,1.0139185897826692
2852.0,1.01399807163909
2854.0,1.0140779862973988
2856.0,1.014158333954608
2858.0,1.0142391147865961
2860.0,1.0143203289487346
2862.0,1.0144019765765726
2864.0,1.0144840577865908
2866.0,1.014566572676995
2868.0,1.0146495213285727
2870.0,1.0147329038055846
2872.0,1.0148167201566969
2874.0,1.0149009704159575
2876.0,1.0149856546037996
2878.0,1.0150707727280905
2880.0,1.0151563247851996
2882.0,1.0152425740117854
2884.0,1.015328999039097
2886.0,1.0154158164444058
2888.0,1.0155030682542017
2890.0,1.0155907543529012
2892.0,1.0156788746053205
2894.0,1.0157674288877523
2896.0,1.015856417086251
2898.0,1.0159458390955987
2900.0,1.0160356948187865
2902.0,1.0161259841669124
2904.0,1.0162167070593997
2906.0,1.0163078634244598
2908.0,1.0163994531997718
2910.0,1.0164914763332848
2912.0,1.0165839327841895
2914.0,1.0166768225239502
2916.0,1.016770145537435
2918.0,1.0168639018241057
2920.0,1.0169580913992535
2922.0,1.017052714295277
2924.0,1.0171477705629952
2926.0,1.0172435556499742
2928.0,1.0173394386388186
2930.0,1.0174357557039546
2932.0,1.017532507458813
2934.0,1.0176296939143874
2936.0,1.017727315134998
2938.0,1.0178253712343774
2940.0,1.0179238623727123
2942.0,1.018022788754613
2944.0,1.0181221506278348
2946.0,1.0182219482825143
2948.0,1.0183221820508759
2950.0,1.0184228523072403
2952.0,1.0185239594682907
2954.0,1.0186255039935455
2956.0,1.0187274863859608
2958.0,1.0188299071926492
2960.0,1.0189327670056891
2962.0,1.0190360664629834
2964.0,1.0191401129215711
2966.0,1.0192442491145612
2968.0,1.0193488282666343
2970.0,1.0194538512457254
2972.0,1.0195593187387735
2974.0,1.019665231518862
2976.0,1.0197715904390423
2978.0,1.019878396427656
2980.0,1.0199856504848728
2982.0,1.0200933536801298
2984.0,1.0202015071502997
2986.0,1.0203101120983855
2988.0,1.0204191697926472
2990.0,1.0205286815660302
2992.0,1.0206386488158408
2994.0,1.020749073003611
2996.0,1.0208599556550775
2998.0,1.0209716191347642
2999.0,1.0210274390854526
